,count,hate_speech,offensive_language,neither,class,tweet
11535,3,0,2,1,1,anyone ever get attitude w e idgaf going bitch right back OK_hand
11536,3,0,0,3,2,anyone want bring sweet tea party thatd make bday perfect well cracker barrel smiling_face_with_heart-eyes
11537,3,0,3,0,1,anything ive ever said offended problem problem little bitch
11538,3,0,3,0,1,eating pussy make happy
11539,3,0,1,2,2,ever sport seemed scripted ending yankee game proved
11540,3,0,3,0,1,everybody already hit course nigga take seriously idk hoe surprised
11541,3,0,3,0,1,bio say god judge hoe
11542,3,0,3,0,1,mom wasis hoe likely hoe think learned
11543,3,0,3,0,1,aint hit bitch aint hit bitch lie thats petty bullshit
11544,6,1,5,0,1,fucked know every niggah want
11545,3,0,3,0,1,straighten hair gon na long hoe gon na hate weary_face
11546,3,0,3,0,1,get rich girl least like saw something hoe see
11547,3,0,0,3,2,yankee fan probably would sf giant fan lol
11548,3,0,3,0,1,blanket nip would harder search anne frank
11549,3,0,3,0,1,joining army get bitch army go
11550,3,0,3,0,1,luke hemmings really think trash must fucking dirt bc boy beautiful dammit
11551,3,0,3,0,1,anger materialized would fucking atom bomb blow bitch
11552,3,0,3,0,1,bf post pic daughter like keep scrolling comment necessary yes bitch know cute
11553,3,0,3,0,1,bitch wear bacon braim taking as funky town
11554,3,0,3,0,1,friend wan na hangout automatic response call bitch whoop
11555,3,0,3,0,1,tweet hit close home subbing lil stupid as bitch check ya fucking self issue lil bitch
11556,3,1,2,0,1,gz trayvon would alive right second smoking bowl tweeting bitch hoe nice kid
11557,3,0,3,0,1,coward afraid showing faithjust another devil bitch
11558,3,0,1,2,2,dated girl lived mack road could get holy trinity sacramento ghetto daily basis
11559,3,0,3,0,1,everyone knew real youfakest bitch know
11560,3,0,2,1,1,new local mall ghetto
11561,3,0,3,0,1,bitch really knew
11562,3,0,3,0,1,pussy lip could talk ill go like whispering
11563,3,0,2,1,1,hoe hoe
11564,3,0,2,1,1,hoe social medium hoe real life
11565,3,0,2,1,1,aint yo lady u better text as good morning quit treating side hoe like wifey material
11566,3,0,3,0,1,aint talkin talking cu know bitch cant stop talking trustissues
11567,3,0,3,0,1,dont appreciate say yes bitch aint real
11568,3,0,2,1,1,hate kissed mouth hoetell different
11569,3,0,3,0,1,know yo name way meet dat bitch eatta
11570,3,0,3,0,1,make good sandwhich give good blowy wife dat hoe way eat eatting
11571,3,0,3,0,1,wear dinner paying food im treating bitch like stranger
11572,3,0,3,0,1,tell badd bitch listen bad health
11573,3,3,0,0,0,one anglosaxon protestant right alive u none foreign filth
11574,3,3,0,0,0,someone part james x white trash cultist
11575,3,0,1,2,2,someone push hard today may surprised ho capricorn
11576,3,0,3,0,1,pussy aint organic preservative free growth hormone fresh usda approved aint fuckin
11577,3,0,3,0,1,pussy come head want
11578,3,0,3,0,1,yo hoe hoe
11579,3,0,3,0,1,thats yall hoe want fuck
11580,3,0,0,3,2,get dempster look like getting older smh bring youth mlb
11581,3,0,0,3,2,yankee beat red sox even deserve playoff yankee redsox mlb
11582,3,0,0,3,2,crust aint graham cracker keep pie
11583,3,0,3,0,1,thing talk eyebrow got forest pussy
11584,3,0,3,0,1,server black ops act gay today bitch fo nite
11585,3,0,3,0,1,word whore hoe slut prostitute ect werent invented would alot pussy go round
11586,3,0,3,0,1,world free sucka free would nigs left
11587,3,1,2,0,1,nigga pussy douche em clean em
11588,3,0,2,1,1,hoe aint lying fat hiding backpage profile
11589,3,0,3,0,1,bitch turn crash pouting_face
11590,3,0,3,0,1,bitch hang one time
11591,3,0,3,0,1,bitch new amount shit spoke bout twittah lol
11592,3,0,1,2,2,train officer wearing body armor stand back watch smoke clear every gun ho wan na
11593,3,0,3,0,1,u bad bitch enjoyyaday
11594,3,0,3,0,1,u bitch hadddd u wouldnt give fuck chris brown bagged u bitch u already lol
11595,6,0,6,0,1,u aint fucking u aint sucking wat u doin hoe cat_face_with_wry_smile
11596,3,1,2,0,1,u bad nigga really play nice get pussy as gone face_with_tears_of_joy
11597,3,1,2,0,1,u expect stop playin nigga u playin widd bitch deal
11598,3,1,2,0,1,u got yo shit pulled upp past yo bellybutton old yoga pant bitch aint
11599,3,0,3,0,1,u know bitch u know ur mexican
11600,3,0,3,0,1,u talking bout money weed bitch even wan na talk
11601,6,1,5,0,1,ur bitch start fukin yappin tae ill make sure break something vital warning call polis hazard result permanent damage
11602,3,0,3,0,1,viagra bitch itd called niagra
11603,3,0,3,0,1,get trick treater giving android advice stop faggot
11604,3,0,3,0,1,yall preppy bitch ever arguing like party nothing yall getting hit bottle fr
11605,3,1,2,0,1,yall nigga gon gay yall got ta top dressing bitch shit woman wouldnt even dare wear smh
11606,3,2,1,0,0,yer gon na continue contrarian bitch go die ive time trifling
11607,3,0,2,1,1,yo name wu song wu hoe overgrown thot
11608,3,0,3,0,1,yo nigga catch cheating beat yo as front yo lil yeah lil yeah help still give pussy lady
11609,3,0,3,0,1,yo pussy good pullout game weak
11610,3,1,2,0,1,like chocolate sodapop tweet bad happycolumbusdayyou fuckin retard hypocrite
11611,3,0,3,0,1,bad bitch put ya hand high
11612,3,0,1,2,2,hoe ima treat like one like good girl ima treat like one discriminate
11613,3,0,3,0,1,top notch bitch lem holler
11614,3,1,2,0,1,act like fucking retard high mane stay away
11615,3,0,3,0,1,aint stevie j bitch course call scum earthhis bitch hooked upset though
11616,3,0,3,0,1,aint hoe get trap house
11617,3,0,3,0,1,aint bro better watch yo bitch face_with_tears_of_joy borrow yo hoe introduce pimp
11618,3,0,3,0,1,aint bro bitch single eye face_with_tears_of_joy
11619,3,1,2,0,1,aint sucking dick sitting puckered lip collagen muhfuckin bitch
11620,3,1,0,2,2,descended anything le european nobility andor royalty nontitled common gutter trash
11621,3,1,2,0,1,clubbing every weekend leaving child baby momma wan na hear bitch child support frog_face
11622,3,0,3,0,1,arent going stick one garbage recycling im going give single fuck im putting trash
11623,9,1,8,0,1,ask every bitch gay
11624,6,0,6,0,1,attractive people gone assume got hoe
11625,3,0,3,0,1,ballin buy ya bitch something
11626,6,0,6,0,1,balling buy yo bitch somethin
11627,3,1,2,0,1,body count mine hoe j
11628,6,0,4,2,1,turn instagram likesfollows real life shit trash
11629,3,0,1,2,2,tattoo diversion bird chest malnourished body sir instagram would trash
11630,3,0,3,0,1,fuck either slackin b turd burgular c pussy face whichisit
11631,6,0,6,0,1,know yo bitch tuat aint bitch im sayin
11632,3,0,3,0,1,say thank someone hold door open bitch
11633,3,0,3,0,1,dont know uncle jj bitch
11634,3,1,0,2,2,enjoy hunting sport trash hunt food deserve starve
11635,3,0,3,0,1,follow twitter loud cunt swing wintersmith stranger smiling_face_with_sunglasses
11636,3,0,3,0,1,fuckin rent lame hoe
11637,3,0,3,0,1,get argument someone say nice life good luck ohio fuck bitch leave
11638,3,0,3,0,1,go barber shop friday charger snack bitch face_with_tears_of_joy
11639,3,0,3,0,1,going strip club every weekend never experience earned pussy
11640,3,0,3,0,1,got body count already talk anybody hoe
11641,3,0,3,0,1,got good girl turn bad bitch
11642,3,0,3,0,1,got nigga another nigga wcw hoe face_with_tears_of_joy
11643,3,0,3,0,1,got problem bring tense yo bitch as
11644,3,1,2,0,1,got charge nigga tryna talk chick really insecure faggot control
11645,3,0,3,0,1,got tat breast trash as bitch stay far away ya acid pussy
11646,3,1,2,0,1,got act like cuffing bitch get as lame forreal face_with_tears_of_joy real nigga let bitch know jump
11647,3,0,3,0,1,hang hoe hoe association try debate hoe get offended hoe
11648,3,0,3,0,1,chemistry thing need timing timing bitch
11649,3,0,3,0,1,friend jump fight show overall pussy
11650,3,0,3,0,1,hoe stop shaving running around spraying nair yall
11651,3,0,2,1,1,jump someone bitch
11652,3,0,3,0,1,jump someone bitch regardless situation
11653,3,3,0,0,0,kill cop cracker baby next black state white state latino state moving backwards
11654,3,0,3,0,1,know guy newborn baby fuck trying talk desperate as hoe
11655,3,0,3,0,1,like k gold rillos pussy
11656,3,0,3,0,1,love somebody cheat hoe certain shit cause limit type shit
11657,3,0,0,3,2,must call cracker please call cheezit saltine
11658,3,0,3,0,1,momma sister goodbye bitch time
11659,6,0,6,0,1,lickin toe basic bitch fuck basic bitch
11660,3,0,3,0,1,bitch really care OK_hand
11661,3,1,2,0,1,one hoe make known
11662,3,0,3,0,1,like cheese pizza pussy stay away lovely combination pizza
11663,3,0,3,0,1,rat family get trouble little bitch bloodthickerthanwater
11664,3,0,3,0,1,really know know problem go hating as bitch
11665,3,0,3,0,1,said today internet duck dynasty northwestimperative useless whigger
11666,3,2,1,0,0,say following word convo nigger nigga swag yolo fag retard
11667,3,0,3,0,1,say anything knock ur boyfriend go bitch boyfriend pubeless runt
11668,3,0,3,0,1,see speak bitch
11669,4,0,4,0,1,single start hitting hoe relieved_face person_tipping_hand
11670,6,0,6,0,1,slow puddle bitch
11671,3,0,3,0,1,sneak dissing come tryna address initial issue say aint nothing bitch
11672,3,0,3,0,1,sweat pussy somethin new
11673,3,0,3,0,1,take long time text back hoe
11674,3,1,2,0,1,tell dyke look like nigga compliment ive always wondered
11675,3,1,2,0,1,texting nigga let know find bitch hard feeling
11676,3,0,0,3,2,think term redskin offensive political issue ignorant
11677,3,0,2,1,1,want come buy aint mufuckin fronting nowadays niccas playing game hunned loud
11678,6,1,5,0,1,bitch nigga still gona bitch nigga hundred_points
11679,3,0,3,0,1,fuck try fuck ya niccas girl buster lol
11680,3,0,3,0,1,work graveyard shift cheating top somebody else gon tucking ya bitch
11681,3,2,0,1,0,would followed george washington mean white trash
11682,3,0,3,0,1,male hoeshos andor bitch default word womenyou got ta go remove please
11683,3,0,3,0,1,whiney bitch zima shut fuck democrat
11684,3,0,3,0,1,acting like bitch bitch problem
11685,3,0,3,0,1,little scared bitch possibility louisville purgejust go ferguson
11686,3,0,2,1,1,gon na hoe look relationship lost privilege decided hoe
11687,3,0,3,0,1,girl problem feel bad son got problem bitch aint one
11688,3,0,3,0,1,attractive bitch aint making drink tf think
11689,3,1,0,2,2,directly descended european royalty upper nobility fully human common gutter trash
11690,3,0,3,0,1,watching seahawks game hella bitch
11691,3,0,1,2,2,ever drunk fish might redneck
11692,3,1,2,0,1,nigga use term yassssssssss im gon na assume fag
11693,3,1,2,0,1,main reason disliking something popular chance little stupid idiot bitch baby child
11694,3,0,3,0,1,parent let drink underage fucking retarded
11695,3,0,3,0,1,pussy stink aint goin heaven
11696,3,0,2,1,1,twitter private instagram public u r probs trash talking thot
11697,3,1,2,0,1,youu let yo bitch leave another niggah say shit thats youu
11698,3,0,3,0,1,iggy azaelia one hit wonder bad bitch
11699,3,0,1,2,2,iggy trending twitter trash today
11700,3,0,0,3,2,igot level far flappy bird smh
11701,3,0,3,0,1,ihate nosie bitch
11702,3,0,3,0,1,ihate mad bitch glad one
11703,3,0,3,0,1,iite peyton faggot drive
11704,3,0,3,0,1,ik bitch as saw mentioned tall as
11705,3,0,2,1,1,iknow couple mf favorite line wouldnt thats young bitch stopp young minded
11706,3,0,3,0,1,ill fire nina like first day job bitch slept
11707,3,0,3,0,1,ill take yo bitch make everybody bitch
11708,3,0,3,0,1,illist bitch alive
11709,4,0,4,0,1,im single bitch money shit hundred_points
11710,3,0,3,0,1,im boogie as niggahs fast hoe
11711,3,1,2,0,1,im different niggaif pussy good im tryna fuck minsim stopping backing anything ca think last longer
11712,3,1,2,0,1,im ghetto as nigga suburban
11713,3,0,3,0,1,im queer mmm
11714,3,0,3,0,1,im rich niggaaaaa need rich bitch
11715,6,0,6,0,1,im south side niggah fuck around fuck around
11716,3,0,1,2,2,im twat
11717,3,0,3,0,1,im westside niggah know im rockin wit game
11718,3,0,3,0,1,im fuck taylor bitch as
11719,3,0,3,0,1,im get pussy
11720,3,0,3,0,1,im addicted bad bitch like never bitch
11721,3,0,3,0,1,im allowed trip bitch cant trip tho
11722,3,0,3,0,1,im back bitch
11723,3,0,3,0,1,im back square one bitch weed lotta hang ovum
11724,3,0,3,0,1,im done life im ready wake pussy breakfast everyday
11725,3,0,3,0,1,im elated passed creative gene daughter also got retarded gene
11726,3,0,3,0,1,im already know bout bust flow bitch hoe name miguel chillin nigga tono
11727,3,0,3,0,1,im getting sleepy water bitch right
11728,3,0,0,3,2,im glad met chick reminds trash left behind
11729,3,0,3,0,1,im hardly hoe anymore lol
11730,6,0,6,0,1,im ice cube u call grinch got ur list aint giving u shit bitch
11731,6,1,5,0,1,im full suit bow tie restaurant called frat bitch as niggacaught bc im around white ppl staring lol
11732,3,0,0,3,2,im mickey d gone ask double cheese burger wit cheese foh
11733,6,1,5,0,1,im young niggah chasing in til im driver seat benz
11734,3,0,3,0,1,im young niggah tryna live life long
11735,3,0,3,0,1,im gettin started oh yeah got bitch
11736,3,0,3,0,1,im car jamming taylor swift side bitch
11737,3,0,3,0,1,im looking reason really spazz bitch never lady buta bitch none le lol
11738,3,0,3,0,1,im mad james let drink shit payback bitch
11739,3,1,2,0,1,im married retard must good together nigga hunching sleep
11740,3,0,3,0,1,im n tight circle bitch get thru dis loop
11741,3,0,3,0,1,im never cuffin unless bitch grown act grown deal wit lil girl nb
11742,3,0,3,0,1,im tongue kissing bitch tho
11743,3,0,3,0,1,im nt rey talk dumbass bitch thats lost world really need saved save try wrks
11744,9,1,8,0,1,im cocky hoe hmmm wonder prolyy cuz dont fuck wit yall
11745,3,0,2,1,1,im order real nicca got ta real nicca
11746,3,0,3,0,1,im prolly wit yo bitch big butt cant fit
11747,3,0,0,3,2,im ready today basketball iubb hoosier hoosierstate ncaa big10 michigan gameday btown…
11748,3,0,2,1,1,im retarded real im sitting getting mad thinking daughter ignoring remember aint
11749,3,1,2,0,1,im rick james bitch show ya titty
11750,3,0,3,0,1,im sippin hot tea bitch
11751,3,0,3,0,1,im smoking good n bitch conceited
11752,3,2,1,0,0,im soooooo tired dick dyke showing fb feed real stud dont fucc nigga bisexual
11753,3,0,3,0,1,im sorry bitch last night
11754,3,0,3,0,1,im sorry use shit im worried next bitch unbothered threatenwho
11755,6,1,5,0,1,im start askin dese hoe nigga got sand pussy
11756,3,0,3,0,1,im still going trick treating thats free munchies bitch
11757,3,0,3,0,1,im bitch sometimes
11758,3,0,0,3,2,im telling man rt roethlisberger got record expunged became trash
11759,3,0,3,0,1,im biggest pussy come scary stuff
11760,3,0,3,0,1,im man around bitch baby check wrist watch watch
11761,9,2,6,1,1,im niggah really wan na ride wit
11762,3,0,3,0,1,im thinkin using beat yeah made bitch lol
11763,3,0,3,0,1,im tired weak as men mention tellin ok justified punch woman face shit bitch made
11764,3,0,3,0,1,im tired seeing disturbing bitch tit
11765,6,0,6,0,1,im tired bitch actin like loyal lol
11766,3,0,3,0,1,im trying come back fine as bitch next lifetime
11767,3,0,3,0,1,im trying take word bitch outta vocabulary hardest shit ever
11768,6,0,6,0,1,im way league hoe please excuse ego
11769,3,0,3,0,1,im wearin one walmart jacket around walmart ghetto lmao fuck
11770,3,0,3,0,1,im wit yo bitch smokin let keep mid imma roll potent
11771,3,0,3,0,1,ima home tomorrow line bitch
11772,3,0,3,0,1,ima fuck nigga omar weed brownie
11773,3,0,3,0,1,ima hypocrite say dont fuck hoe day later let hoe play dick mcdonalds drive thru love fry
11774,3,0,3,0,1,ima kill cay face_with_tears_of_joy ugh stay last nerve love funccy bitch
11775,3,0,3,0,1,ima knock pussy like fight oncoming_fist
11776,3,0,3,0,1,ima knock pussy like fight night oncoming_fist
11777,6,0,6,0,1,ima pull eat pussy dip smiling_face_with_heart-eyes
11778,3,0,3,0,1,ima pull eat pussy dip
11779,3,0,3,0,1,ima pull eat pussy n dip
11780,3,0,3,0,1,ima shmurda dance pussy hoe
11781,6,0,5,1,1,ima side bitch time time stay place
11782,3,0,3,0,1,ima spread pussy like acre
11783,4,0,3,1,1,ima start friend zoning hoe face_with_tears_of_joy
11784,3,0,3,0,1,ima tear pussy uuuup
11785,6,0,0,6,2,ima trash fantasy
11786,6,0,5,1,1,imma get home around problem coon leaving bar drank shot crown royal think still drive
11787,3,1,2,0,1,imma knock pussy like fight night
11788,3,0,3,0,1,imma limit association grade f bitch next year life gone ppl got time b frfr
11789,3,0,3,0,1,imma treat act act like bitch get treated like bitch
11790,3,0,2,1,1,resolved perfect bitch face
11791,3,0,2,1,1,hope recruiting woman isi open jihadi finishing school
11792,3,0,3,0,1,movie everybody aint star need co star extra « hate hoe take pride chick »
11793,3,0,3,0,1,case forgot hoe since 18 dot made dollar work still slept
11794,3,0,3,0,1,class still drunk last night broad presentation chipotle bitch live tease feedme
11795,3,0,3,0,1,class tearing like bitch
